bench,preset,mode,n,block_size,chain_len,threads,warmup,reps,exit_code,bench_best_s,bench_avg_s,checksum,gflops_best,time_elapsed_s,time_elapsed_raw,time_user_s,time_sys_s,time_cpu_pct,time_max_rss_kb,time_voluntary_cs,time_involuntary_cs,time_minor_pf,time_major_pf,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,bench_log,time_log,perf_log
matrix_chain_bench,mc_light,classic,384,32,4,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,55%,3328,35,0,2187,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_classic_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_classic_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_classic_mc_light_t1.log
matrix_chain_bench,mc_mid,classic,640,64,5,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,66%,3328,33,0,2194,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_classic_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_classic_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_classic_mc_mid_t1.log
matrix_chain_bench,mc_heavy,classic,896,64,6,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,44%,3328,32,0,2172,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_classic_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_classic_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_classic_mc_heavy_t1.log
matrix_chain_bench,mc_light,coro,384,32,4,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,55%,3328,37,0,2177,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_coro_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_coro_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_coro_mc_light_t1.log
matrix_chain_bench,mc_mid,coro,640,64,5,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,66%,3328,38,0,2196,1,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_coro_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_coro_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_coro_mc_mid_t1.log
matrix_chain_bench,mc_heavy,coro,896,64,6,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,33%,3328,35,0,2177,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_coro_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_coro_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_coro_mc_heavy_t1.log
matrix_chain_bench,mc_light,ws,384,32,4,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,55%,3328,35,0,2171,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_ws_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_ws_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_ws_mc_light_t1.log
matrix_chain_bench,mc_mid,ws,640,64,5,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,55%,3328,35,0,2186,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_ws_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_ws_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_ws_mc_mid_t1.log
matrix_chain_bench,mc_heavy,ws,896,64,6,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,77%,3328,38,0,2166,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_ws_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_ws_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_ws_mc_heavy_t1.log
matrix_chain_bench,mc_light,elastic,384,32,4,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,66%,3328,34,0,2184,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_elastic_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_elastic_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_elastic_mc_light_t1.log
matrix_chain_bench,mc_mid,elastic,640,64,5,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,44%,3328,35,0,2195,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_elastic_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_elastic_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_elastic_mc_mid_t1.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,44%,3328,33,0,2186,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_elastic_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_elastic_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_elastic_mc_heavy_t1.log
matrix_chain_bench,mc_light,advws,384,32,4,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,44%,3328,30,0,2177,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_advws_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_advws_mc_light_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_advws_mc_light_t1.log
matrix_chain_bench,mc_mid,advws,640,64,5,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,66%,3328,32,0,2196,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_advws_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_advws_mc_mid_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_advws_mc_mid_t1.log
matrix_chain_bench,mc_heavy,advws,896,64,6,1,0,1,2,,,,,0.000000,0:00.00,0.00,0.00,66%,3328,37,0,2180,0,1,,,,,,,,,,,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/bench_matrix_chain_advws_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/time_matrix_chain_advws_mc_heavy_t1.log,/home/raiyan/projects/Concurrency_in_Cpp/results/matrix_chain_perf_20260303_235729/perf_matrix_chain_advws_mc_heavy_t1.log
