bench,preset,mode,n,block_size,chain_len,threads,warmup,reps,exit_code,bench_best_s,bench_avg_s,checksum,gflops_best,time_elapsed_s,time_elapsed_raw,time_user_s,time_sys_s,time_cpu_pct,time_max_rss_kb,time_voluntary_cs,time_involuntary_cs,time_minor_pf,time_major_pf,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,bench_log,time_log,perf_log
matrix_chain_bench,mc_mid,elastic,640,64,5,1,1,3,0,0.157296,0.159287,-200088,13.3325,0.710000,0:00.71,1.28,0.01,182%,29020,61,3,7365,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_elastic_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_elastic_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_elastic_mc_mid_t1.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,1,1,3,0,0.530445,0.547952,2.40356e+06,13.5608,2.380000,0:02.38,4.42,0.04,187%,59872,68,8,15848,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_elastic_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_elastic_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_elastic_mc_heavy_t1.log
matrix_chain_bench,mc_light,advws,384,32,4,1,1,3,0,0.0358338,0.0365977,2468.2,9.48094,0.160000,0:00.16,0.30,0.00,189%,11736,46,0,2468,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_light_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_light_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_light_t1.log
matrix_chain_bench,mc_mid,advws,640,64,5,1,1,3,0,0.157957,0.159118,-200088,13.2767,0.700000,0:00.70,1.27,0.02,182%,29024,56,1,7367,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_mid_t1.log
matrix_chain_bench,mc_heavy,advws,896,64,6,1,1,3,0,0.547279,0.553032,2.40356e+06,13.1436,2.330000,0:02.33,4.48,0.04,194%,60128,74,5,15849,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_heavy_t1.log
matrix_chain_bench,mc_light,classic,384,32,4,2,1,3,0,0.0433046,0.04359,2468.2,7.84532,0.180000,0:00.18,0.35,0.00,190%,11736,43,2,2467,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_classic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_classic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_classic_mc_light_t2.log
matrix_chain_bench,mc_mid,classic,640,64,5,2,1,3,0,0.163521,0.166284,-200088,12.825,0.710000,0:00.71,1.35,0.02,191%,29020,57,0,7365,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_classic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_classic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_classic_mc_mid_t2.log
matrix_chain_bench,mc_heavy,classic,896,64,6,2,1,3,0,0.53896,0.617311,2.40356e+06,13.3465,2.500000,0:02.50,4.84,0.04,194%,59872,66,10,15849,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_classic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_classic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_classic_mc_heavy_t2.log
matrix_chain_bench,mc_light,coro,384,32,4,2,1,3,0,0.0435107,0.0441686,2468.2,7.80817,0.190000,0:00.19,0.36,0.00,190%,11484,42,0,2474,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_coro_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_coro_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_coro_mc_light_t2.log
matrix_chain_bench,mc_mid,coro,640,64,5,2,1,3,0,0.157292,0.160915,-200088,13.3329,0.690000,0:00.69,1.30,0.02,191%,29020,59,1,7368,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_coro_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_coro_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_coro_mc_mid_t2.log
matrix_chain_bench,mc_heavy,coro,896,64,6,2,1,3,0,0.528129,0.540258,2.40356e+06,13.6202,2.280000,0:02.28,4.39,0.04,194%,59872,72,6,15857,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_coro_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_coro_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_coro_mc_heavy_t2.log
matrix_chain_bench,mc_light,ws,384,32,4,2,1,3,0,0.0367684,0.0373613,2468.2,9.23996,0.160000,0:00.16,0.30,0.00,188%,11480,46,1,2471,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_ws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_ws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_ws_mc_light_t2.log
matrix_chain_bench,mc_mid,ws,640,64,5,2,1,3,0,0.157099,0.16038,-200088,13.3492,0.690000,0:00.69,1.29,0.02,191%,29020,55,0,7366,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_ws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_ws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_ws_mc_mid_t2.log
matrix_chain_bench,mc_heavy,ws,896,64,6,2,1,3,0,0.550395,0.552047,2.40356e+06,13.0692,2.320000,0:02.32,4.48,0.04,194%,59872,70,6,15849,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_ws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_ws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_ws_mc_heavy_t2.log
matrix_chain_bench,mc_light,elastic,384,32,4,2,1,3,0,0.0220884,0.0224089,2468.2,15.3808,0.110000,0:00.11,0.35,0.01,329%,11480,76,0,2479,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_elastic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_elastic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_elastic_mc_light_t2.log
matrix_chain_bench,mc_mid,elastic,640,64,5,2,1,3,0,0.0850105,0.0853235,-200088,24.6693,0.430000,0:00.43,1.36,0.02,322%,29020,100,4,7374,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_elastic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_elastic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_elastic_mc_mid_t2.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,2,1,3,0,0.286356,0.289356,2.40356e+06,25.1199,1.320000,0:01.32,4.64,0.04,354%,59876,121,5,15862,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_elastic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_elastic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_elastic_mc_heavy_t2.log
matrix_chain_bench,mc_light,advws,384,32,4,2,1,3,0,0.0179941,0.0182226,2468.2,18.8806,0.080000,0:00.08,0.29,0.00,344%,11224,76,0,2481,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_light_t2.log
matrix_chain_bench,mc_mid,advws,640,64,5,2,1,3,0,0.087654,0.0898568,-200088,23.9253,0.420000,0:00.42,1.42,0.02,341%,29020,98,0,7377,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_mid_t2.log
matrix_chain_bench,mc_heavy,advws,896,64,6,2,1,3,0,0.293797,0.295183,2.40356e+06,24.4837,1.290000,0:01.29,4.75,0.04,369%,59872,125,6,15860,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_heavy_t2.log
matrix_chain_bench,mc_light,classic,384,32,4,4,1,3,0,0.0229603,0.0230155,2468.2,14.7968,0.110000,0:00.11,0.38,0.00,350%,11740,77,2,2481,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_classic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_classic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_classic_mc_light_t4.log
matrix_chain_bench,mc_mid,classic,640,64,5,4,1,3,0,0.0857658,0.104228,-200088,24.4521,0.450000,0:00.45,1.60,0.01,360%,29020,102,5,7376,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_classic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_classic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_classic_mc_mid_t4.log
matrix_chain_bench,mc_heavy,classic,896,64,6,4,1,3,0,0.294516,0.295338,2.40356e+06,24.4239,1.290000,0:01.29,4.76,0.04,370%,59876,120,4,15860,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_classic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_classic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_classic_mc_heavy_t4.log
matrix_chain_bench,mc_light,coro,384,32,4,4,1,3,0,0.02415,0.0242665,2468.2,14.0679,0.110000,0:00.11,0.39,0.00,354%,11480,80,7,2483,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_coro_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_coro_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_coro_mc_light_t4.log
matrix_chain_bench,mc_mid,coro,640,64,5,4,1,3,0,0.0846832,0.0848167,-200088,24.7647,0.390000,0:00.39,1.36,0.02,355%,29024,103,0,7379,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_coro_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_coro_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_coro_mc_mid_t4.log
matrix_chain_bench,mc_heavy,coro,896,64,6,4,1,3,0,0.286904,0.287479,2.40356e+06,25.0719,1.260000,0:01.26,4.65,0.03,370%,59876,122,4,15863,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_coro_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_coro_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_coro_mc_heavy_t4.log
matrix_chain_bench,mc_light,ws,384,32,4,4,1,3,0,0.0192574,0.0195236,2468.2,17.642,0.090000,0:00.09,0.31,0.01,346%,11480,85,2,2481,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_ws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_ws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_ws_mc_light_t4.log
matrix_chain_bench,mc_mid,ws,640,64,5,4,1,3,0,0.0851171,0.0854007,-200088,24.6384,0.390000,0:00.39,1.37,0.02,356%,29020,103,0,7375,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_ws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_ws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_ws_mc_mid_t4.log
matrix_chain_bench,mc_heavy,ws,896,64,6,4,1,3,0,0.292325,0.293853,2.40356e+06,24.607,1.280000,0:01.28,4.72,0.04,370%,60128,128,4,15862,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_ws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_ws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_ws_mc_heavy_t4.log
matrix_chain_bench,mc_light,elastic,384,32,4,4,1,3,0,0.0125814,0.0126597,2468.2,27.0033,0.060000,0:00.06,0.40,0.00,614%,11484,145,0,2503,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_elastic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_elastic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_elastic_mc_light_t4.log
matrix_chain_bench,mc_mid,elastic,640,64,5,4,1,3,0,0.04489,0.0464364,-200088,46.7176,0.230000,0:00.23,1.44,0.02,626%,29024,196,2,7400,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_elastic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_elastic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_elastic_mc_mid_t4.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,4,1,3,0,0.272133,0.273118,2.40356e+06,26.4328,1.200000,0:01.20,8.63,0.04,720%,59872,244,25,15881,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_elastic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_elastic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_elastic_mc_heavy_t4.log
matrix_chain_bench,mc_light,advws,384,32,4,4,1,3,0,0.00969799,0.00999939,2468.2,35.0318,0.050000,0:00.05,0.32,0.00,587%,11228,147,0,2502,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_light_t4.log
matrix_chain_bench,mc_mid,advws,640,64,5,4,1,3,0,0.0427113,0.0433378,-200088,49.1006,0.220000,0:00.22,1.39,0.01,623%,28768,197,0,7399,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_mid_t4.log
matrix_chain_bench,mc_heavy,advws,896,64,6,4,1,3,0,0.145595,0.14883,2.40356e+06,49.4057,0.700000,0:00.70,4.75,0.04,678%,59872,240,18,15883,0,0,,,,,,,,,,,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/bench_matrix_chain_advws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/time_matrix_chain_advws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014737/perf_matrix_chain_advws_mc_heavy_t4.log
