bench,preset,mode,n,block_size,chain_len,threads,warmup,reps,exit_code,bench_best_s,bench_avg_s,checksum,gflops_best,time_elapsed_s,time_elapsed_raw,time_user_s,time_sys_s,time_cpu_pct,time_max_rss_kb,time_voluntary_cs,time_involuntary_cs,time_minor_pf,time_major_pf,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,bench_log,time_log,perf_log
matrix_chain_bench,mc_mid,elastic,640,64,5,1,1,3,0,0.157234,0.161015,-200088,13.3378,0.730000,0:00.73,1.29,0.03,180%,28768,64,2,8731,0,1,1316.27,55,0,7351,4256320538,18142918925,2382086249,3469962,1083877822,26262631,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_elastic_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_elastic_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_elastic_mc_mid_t1.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,1,1,3,0,0.532071,0.548453,2.40356e+06,13.5193,2.400000,0:02.40,4.43,0.05,186%,59872,83,8,17219,0,1,4477.62,80,2,15837,14577801666,62036821228,8150021929,9349363,3415290122,87333800,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_elastic_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_elastic_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_elastic_mc_heavy_t1.log
matrix_chain_bench,mc_light,advws,384,32,4,1,1,3,0,0.0461591,0.0464673,2468.2,7.36017,0.210000,0:00.21,0.35,0.02,177%,12288,51,1,3831,0,1,358.88,42,0,2456,1145985580,3162384827,434490810,1446554,83115244,9463172,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_advws_mc_light_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_advws_mc_light_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_advws_mc_light_t1.log
matrix_chain_bench,mc_mid,advws,640,64,5,1,1,3,0,0.155128,0.162291,-200088,13.5189,0.740000,0:00.74,1.31,0.03,181%,29276,65,5,8733,0,1,1333.07,60,1,7352,4327252232,18177604945,2380852979,3471538,971614326,26486159,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_advws_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_advws_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_advws_mc_mid_t1.log
matrix_chain_bench,mc_heavy,advws,896,64,6,1,1,3,0,0.563198,0.565549,2.40356e+06,12.7721,2.390000,0:02.39,4.58,0.06,194%,59876,76,6,17212,0,1,4634.17,73,0,15836,14990032252,62049462936,8144092440,9419260,3252372442,90394020,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_advws_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_advws_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_advws_mc_heavy_t1.log
matrix_chain_bench,mc_light,classic,384,32,4,2,1,3,0,0.0424948,0.0445775,2468.2,7.99482,0.200000,0:00.20,0.37,0.01,186%,12288,52,0,3840,0,1,374.27,42,0,2456,1216478272,3164564937,432163767,1494438,103211291,9502744,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_classic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_classic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_classic_mc_light_t2.log
matrix_chain_bench,mc_mid,classic,640,64,5,2,1,3,0,0.163098,0.173789,-200088,12.8582,0.750000,0:00.75,1.39,0.03,190%,29024,66,0,8734,0,1,1412.46,56,0,7352,4555619120,18128677771,2387179907,3497607,827565399,26476105,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_classic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_classic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_classic_mc_mid_t2.log
matrix_chain_bench,mc_heavy,classic,896,64,6,2,1,3,0,0.557225,0.583645,2.40356e+06,12.909,2.440000,0:02.44,4.69,0.04,194%,59620,83,7,17219,0,1,4729.65,80,1,15837,15325118509,62031592168,8150285596,9421992,3027867761,86498830,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_classic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_classic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_classic_mc_heavy_t2.log
matrix_chain_bench,mc_light,coro,384,32,4,2,1,3,0,0.0440735,0.0450092,2468.2,7.70845,0.200000,0:00.20,0.37,0.01,185%,12288,52,0,3847,0,1,374.57,42,0,2461,1220161052,3166999150,432868107,1500464,117279929,9972810,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_coro_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_coro_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_coro_mc_light_t2.log
matrix_chain_bench,mc_mid,coro,640,64,5,2,1,3,0,0.159414,0.160665,-200088,13.1553,0.700000,0:00.70,1.31,0.03,189%,29020,63,4,8743,0,1,1329.23,58,1,7358,4322316152,18117873434,2383276701,3553272,1107106382,25776629,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_coro_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_coro_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_coro_mc_mid_t2.log
matrix_chain_bench,mc_heavy,coro,896,64,6,2,1,3,0,0.5298,0.540427,2.40356e+06,13.5773,2.300000,0:02.30,4.39,0.06,193%,59872,76,24,17225,0,1,4444.31,89,0,15841,14476345341,62028404156,8150534765,9387957,3193398043,86951785,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_coro_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_coro_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_coro_mc_heavy_t2.log
matrix_chain_bench,mc_light,ws,384,32,4,2,1,3,0,0.0436381,0.0455262,2468.2,7.78537,0.210000,0:00.21,0.37,0.02,185%,12544,55,0,3838,0,1,382.04,45,0,2457,1234138641,3174724026,434450244,1479591,84452581,9948556,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_ws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_ws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_ws_mc_light_t2.log
matrix_chain_bench,mc_mid,ws,640,64,5,2,1,3,0,0.160101,0.163869,-200088,13.0989,0.720000,0:00.72,1.34,0.03,190%,29276,63,5,8736,0,1,1368.83,57,0,7353,4450874106,18117698047,2388436117,3500635,1206402257,27811610,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_ws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_ws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_ws_mc_mid_t2.log
matrix_chain_bench,mc_heavy,ws,896,64,6,2,1,3,0,0.557748,0.56047,2.40356e+06,12.8969,2.370000,0:02.37,4.54,0.06,194%,59876,78,6,17223,0,1,4588.69,73,0,15837,14876529340,62054468939,8146975739,9404282,3594350746,89620804,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_ws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_ws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_ws_mc_heavy_t2.log
matrix_chain_bench,mc_light,elastic,384,32,4,2,1,3,0,0.0243372,0.0247824,2468.2,13.9596,0.130000,0:00.13,0.39,0.02,308%,12544,89,0,3849,0,1,405.81,79,0,2468,1316991803,3169446695,433308457,1456568,101914367,11639673,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_elastic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_elastic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_elastic_mc_light_t2.log
matrix_chain_bench,mc_mid,elastic,640,64,5,2,1,3,0,0.0863512,0.0865093,-200088,24.2863,0.430000,0:00.43,1.39,0.03,330%,29024,111,0,8745,0,1,1415.65,101,0,7363,4604032160,18128594586,2388805303,3467194,1333336573,28465114,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_elastic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_elastic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_elastic_mc_mid_t2.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,2,1,3,0,0.289472,0.291688,2.40356e+06,24.8495,1.390000,0:01.39,4.67,0.05,338%,59872,132,6,17222,0,1,4708.38,127,0,15845,15329334550,62032718847,8147469422,9395279,4426672524,92601242,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_elastic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_elastic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_elastic_mc_heavy_t2.log
matrix_chain_bench,mc_light,advws,384,32,4,2,1,3,0,0.0176343,0.0218508,2468.2,19.2658,0.120000,0:00.12,0.35,0.01,306%,12544,81,1,3852,0,1,357.09,72,0,2468,1138169642,3180428306,433350554,1493234,97014056,11136231,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_advws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_advws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_advws_mc_light_t2.log
matrix_chain_bench,mc_mid,advws,640,64,5,2,1,3,0,0.0897959,0.0966254,-200088,23.3547,0.460000,0:00.46,1.51,0.03,336%,29020,116,2,8747,0,1,1535.09,108,0,7362,4998357559,18149014855,2382758540,3591340,1258613629,27605777,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_advws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_advws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_advws_mc_mid_t2.log
matrix_chain_bench,mc_heavy,advws,896,64,6,2,1,3,0,0.299398,0.300417,2.40356e+06,24.0256,1.370000,0:01.37,4.80,0.05,354%,59876,121,10,17227,0,1,4844.62,121,0,15847,15780326141,62045349909,8149125146,9415968,4492409354,91643530,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_advws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_advws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_advws_mc_heavy_t2.log
matrix_chain_bench,mc_light,classic,384,32,4,4,1,3,0,0.0233444,0.0236881,2468.2,14.5533,0.120000,0:00.12,0.37,0.02,325%,12288,98,0,3845,0,1,391.68,88,0,2465,1273699337,3169365720,431552701,1513238,116480638,11552521,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_classic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_classic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_classic_mc_light_t4.log
matrix_chain_bench,mc_mid,classic,640,64,5,4,1,3,0,0.0857799,0.0862007,-200088,24.4481,0.410000,0:00.41,1.39,0.03,346%,29020,115,0,8743,0,1,1412.36,105,0,7361,4601195793,18143880005,2383431895,3559163,1348058746,27609217,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_classic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_classic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_classic_mc_mid_t4.log
matrix_chain_bench,mc_heavy,classic,896,64,6,4,1,3,0,0.295752,0.297205,2.40356e+06,24.3218,1.320000,0:01.32,4.80,0.05,366%,59872,135,5,17224,0,1,4843.31,130,0,15845,15768905835,62052873895,8147182756,9857965,4501796628,92682476,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_classic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_classic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_classic_mc_heavy_t4.log
matrix_chain_bench,mc_light,coro,384,32,4,4,1,3,0,0.0209458,0.0216825,2468.2,16.2199,0.110000,0:00.11,0.35,0.01,323%,12288,87,0,3850,0,1,361.94,78,0,2472,1176944484,3160813771,432612900,1445839,111194728,11075280,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_coro_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_coro_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_coro_mc_light_t4.log
matrix_chain_bench,mc_mid,coro,640,64,5,4,1,3,0,0.0849385,0.0857012,-200088,24.6903,0.400000,0:00.40,1.38,0.03,347%,29020,109,4,8746,0,1,1404.38,103,0,7366,4573127181,18121231739,2384439273,3523639,1336634685,28130036,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_coro_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_coro_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_coro_mc_mid_t4.log
matrix_chain_bench,mc_heavy,coro,896,64,6,4,1,3,0,0.291129,0.292752,2.40356e+06,24.7081,1.300000,0:01.30,4.72,0.05,366%,59872,131,11,17231,0,1,4756.08,132,2,15852,15397219211,62077473759,8150144524,9359005,4519365649,92651093,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_coro_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_coro_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_coro_mc_heavy_t4.log
matrix_chain_bench,mc_light,ws,384,32,4,4,1,3,0,0.0178548,0.0181531,2468.2,19.0279,0.100000,0:00.10,0.29,0.02,309%,12544,95,1,3847,0,1,305.93,84,0,2468,993285301,3137612547,427533769,1484113,107427855,10146320,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_ws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_ws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_ws_mc_light_t4.log
matrix_chain_bench,mc_mid,ws,640,64,5,4,1,3,0,0.0861557,0.0865674,-200088,24.3414,0.410000,0:00.41,1.40,0.03,346%,29020,108,3,8744,0,1,1418.48,99,0,7361,4617989064,18162342428,2383238884,3552682,1320821658,28161041,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_ws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_ws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_ws_mc_mid_t4.log
matrix_chain_bench,mc_heavy,ws,896,64,6,4,1,3,0,0.297573,0.29853,2.40356e+06,24.173,1.320000,0:01.32,4.81,0.05,367%,60128,136,7,17221,0,1,4854.56,132,1,15847,15810104073,62017473215,8151879699,9503093,4520757395,94458746,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_ws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_ws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_ws_mc_heavy_t4.log
matrix_chain_bench,mc_light,elastic,384,32,4,4,1,3,0,0.0130179,0.013075,2468.2,26.0979,0.080000,0:00.08,0.42,0.01,536%,12288,153,0,3875,0,1,426.61,142,0,2488,1385802736,3164946027,434997409,1517528,117855119,13264402,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_elastic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_elastic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_elastic_mc_light_t4.log
matrix_chain_bench,mc_mid,elastic,640,64,5,4,1,3,0,0.0455198,0.0456968,-200088,46.0712,0.250000,0:00.25,1.43,0.03,570%,28768,197,5,8760,0,1,1452.07,192,0,7379,4722132580,18166971682,2388187731,3645537,1347266429,28840953,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/bench_matrix_chain_elastic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/time_matrix_chain_elastic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015000/perf_matrix_chain_elastic_mc_mid_t4.log
