bench,preset,mode,n,block_size,chain_len,threads,warmup,reps,exit_code,bench_best_s,bench_avg_s,checksum,gflops_best,time_elapsed_s,time_elapsed_raw,time_user_s,time_sys_s,time_cpu_pct,time_max_rss_kb,time_voluntary_cs,time_involuntary_cs,time_minor_pf,time_major_pf,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,bench_log,time_log,perf_log
matrix_chain_bench,mc_mid,elastic,640,64,5,1,1,3,0,0.159114,0.160741,-200088,13.1802,0.730000,0:00.73,1.29,0.03,181%,29280,68,0,8740,0,1,1315.04,57,0,7355,4281329256,18137326781,2381977541,3528584,930628809,26078183,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_elastic_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_elastic_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_elastic_mc_mid_t1.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,1,1,3,0,0.53111,0.54375,2.40356e+06,13.5438,2.390000,0:02.39,4.39,0.05,186%,60132,76,8,17218,0,1,4437.84,73,0,15839,14351074659,62027778475,8153055862,9308633,3001302657,87354164,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_elastic_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_elastic_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_elastic_mc_heavy_t1.log
matrix_chain_bench,mc_light,advws,384,32,4,1,1,3,0,0.0381445,0.0416083,2468.2,8.90663,0.190000,0:00.19,0.32,0.02,176%,12288,49,1,3838,0,1,328.95,40,0,2458,1070220170,3173314143,433492377,1483538,75077712,8652823,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_advws_mc_light_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_advws_mc_light_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_advws_mc_light_t1.log
matrix_chain_bench,mc_mid,advws,640,64,5,1,1,3,0,0.152391,0.156558,-200088,13.7617,0.710000,0:00.71,1.25,0.03,180%,29276,62,2,8731,0,1,1277.65,54,1,7351,4154668495,18146609637,2384255319,3471719,1134638420,25293280,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_advws_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_advws_mc_mid_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_advws_mc_mid_t1.log
matrix_chain_bench,mc_heavy,advws,896,64,6,1,1,3,0,0.556532,0.557595,2.40356e+06,12.9251,2.370000,0:02.37,4.52,0.05,192%,59876,79,5,17219,0,1,4571.09,73,0,15837,14794729412,62029223725,8151906392,9353171,3241240435,89910886,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_advws_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_advws_mc_heavy_t1.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_advws_mc_heavy_t1.log
matrix_chain_bench,mc_light,classic,384,32,4,2,1,3,0,0.0425176,0.0435922,2468.2,7.99055,0.200000,0:00.20,0.36,0.01,185%,12288,56,2,3840,0,1,363.32,47,1,2457,1182992106,3163289798,431735240,1445835,96109703,8891806,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_classic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_classic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_classic_mc_light_t2.log
matrix_chain_bench,mc_mid,classic,640,64,5,2,1,3,0,0.163532,0.165028,-200088,12.8241,0.720000,0:00.72,1.35,0.03,190%,29020,65,0,8738,0,1,1373.36,56,0,7352,4427668564,18139862122,2385813479,3543068,1097070791,26703388,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_classic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_classic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_classic_mc_mid_t2.log
matrix_chain_bench,mc_heavy,classic,896,64,6,2,1,3,0,0.555374,0.55848,2.40356e+06,12.9521,2.360000,0:02.36,4.53,0.05,193%,60132,78,10,17220,0,1,4577.51,77,1,15838,14910331899,62052859915,8148660417,9315305,3322950812,87426943,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_classic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_classic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_classic_mc_heavy_t2.log
matrix_chain_bench,mc_light,coro,384,32,4,2,1,3,0,0.0455404,0.0457857,2468.2,7.46016,0.210000,0:00.21,0.37,0.02,185%,12544,52,2,3841,0,1,381.65,43,0,2460,1241909933,3170743951,434065994,1498490,114036652,10039514,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_coro_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_coro_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_coro_mc_light_t2.log
matrix_chain_bench,mc_mid,coro,640,64,5,2,1,3,0,0.160442,0.165166,-200088,13.0711,0.720000,0:00.72,1.33,0.03,189%,29020,60,2,8734,0,1,1356.94,53,0,7355,4410320121,18145098122,2384699168,3464986,1094437473,25295190,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_coro_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_coro_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_coro_mc_mid_t2.log
matrix_chain_bench,mc_heavy,coro,896,64,6,2,1,3,0,0.55549,0.559603,2.40356e+06,12.9494,2.370000,0:02.37,4.55,0.05,193%,59872,82,4,17227,0,1,4593.43,76,1,15843,14860801167,62048006905,8148199839,9352801,3900849622,87714136,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_coro_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_coro_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_coro_mc_heavy_t2.log
matrix_chain_bench,mc_light,ws,384,32,4,2,1,3,0,0.0287066,0.0291607,2468.2,11.8349,0.140000,0:00.14,0.24,0.01,178%,12288,53,1,3833,0,1,251.69,43,0,2459,811282872,3157626335,435540049,1432745,66977474,7535567,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_ws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_ws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_ws_mc_light_t2.log
matrix_chain_bench,mc_mid,ws,640,64,5,2,1,3,0,0.152381,0.15779,-200088,13.7625,0.690000,0:00.69,1.29,0.02,189%,29024,63,2,8733,0,1,1307.26,55,0,7355,4249648490,18137716804,2382698008,3534141,1135452970,26387201,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_ws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_ws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_ws_mc_mid_t2.log
matrix_chain_bench,mc_heavy,ws,896,64,6,2,1,3,0,0.546414,0.548322,2.40356e+06,13.1644,2.330000,0:02.33,4.45,0.06,193%,59872,77,5,17214,0,1,4503.68,73,0,15838,14580901141,62051804492,8147091660,9438351,3018328063,89786309,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_ws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_ws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_ws_mc_heavy_t2.log
matrix_chain_bench,mc_light,elastic,384,32,4,2,1,3,0,0.0235002,0.0239008,2468.2,14.4568,0.120000,0:00.12,0.38,0.02,324%,12544,86,0,3845,0,1,396.41,77,0,2464,1289648913,3173091451,433144880,1503549,91089373,12132023,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_elastic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_elastic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_elastic_mc_light_t2.log
matrix_chain_bench,mc_mid,elastic,640,64,5,2,1,3,0,0.0864841,0.105291,-200088,24.249,0.480000,0:00.48,1.61,0.03,337%,28768,108,0,8737,0,1,1633.78,99,0,7362,5321909151,18146391594,2383788533,3578874,1309344651,27564654,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_elastic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_elastic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_elastic_mc_mid_t2.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,2,1,3,0,0.290903,0.301106,2.40356e+06,24.7272,1.320000,0:01.32,4.80,0.06,367%,59872,136,12,17227,0,1,4856.19,136,1,15843,15806822845,62054925149,8153196993,9459516,4543591068,93112747,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_elastic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_elastic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_elastic_mc_heavy_t2.log
matrix_chain_bench,mc_light,advws,384,32,4,2,1,3,0,0.0187545,0.0196523,2468.2,18.1151,0.110000,0:00.11,0.33,0.01,315%,12288,89,1,3842,0,1,339.57,79,0,2466,1103673418,3166993473,427359306,1450041,90868553,10784085,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_advws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_advws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_advws_mc_light_t2.log
matrix_chain_bench,mc_mid,advws,640,64,5,2,1,3,0,0.0910081,0.0972071,-200088,23.0436,0.460000,0:00.46,1.52,0.04,336%,29024,109,2,8750,0,1,1549.25,101,0,7363,5004678922,18143993723,2382915489,3532774,1266952635,27452061,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_advws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_advws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_advws_mc_mid_t2.log
matrix_chain_bench,mc_heavy,advws,896,64,6,2,1,3,0,0.301205,0.302145,2.40356e+06,23.8815,1.380000,0:01.38,4.83,0.05,354%,59876,136,6,17226,0,1,4874.86,132,1,15847,15869820317,62023072079,8147694088,9532852,4470457124,92505999,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_advws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_advws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_advws_mc_heavy_t2.log
matrix_chain_bench,mc_light,classic,384,32,4,4,1,3,0,0.0234963,0.0237875,2468.2,14.4592,0.120000,0:00.12,0.38,0.02,329%,12288,85,0,3848,0,1,395.20,76,0,2466,1285376021,3175567158,433781258,1487141,119414824,11536513,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_classic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_classic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_classic_mc_light_t4.log
matrix_chain_bench,mc_mid,classic,640,64,5,4,1,3,0,0.0857,0.0859286,-200088,24.4708,0.400000,0:00.40,1.38,0.03,347%,29024,110,4,8744,0,1,1407.99,103,0,7365,4586205827,18123460076,2383058892,3511720,1340917105,27136860,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_classic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_classic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_classic_mc_mid_t4.log
matrix_chain_bench,mc_heavy,classic,896,64,6,4,1,3,0,0.289443,0.291281,2.40356e+06,24.852,1.290000,0:01.29,4.70,0.05,366%,60128,137,12,17224,0,1,4736.79,139,0,15845,15425770515,62043979488,8149108473,9441104,4522902277,90322640,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_classic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_classic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_classic_mc_heavy_t4.log
matrix_chain_bench,mc_light,coro,384,32,4,4,1,3,0,0.0236231,0.0237601,2468.2,14.3816,0.120000,0:00.12,0.38,0.01,327%,12544,93,0,3858,0,1,393.69,82,0,2472,1256237991,3176281610,435231877,1484290,110473181,12048583,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_coro_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_coro_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_coro_mc_light_t4.log
matrix_chain_bench,mc_mid,coro,640,64,5,4,1,3,0,0.0857578,0.0859832,-200088,24.4544,0.410000,0:00.41,1.39,0.03,346%,29020,110,4,8748,0,1,1410.22,103,0,7365,4594174071,18123784953,2383703159,3564851,1344929044,28358545,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_coro_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_coro_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_coro_mc_mid_t4.log
matrix_chain_bench,mc_heavy,coro,896,64,6,4,1,3,0,0.290012,0.291772,2.40356e+06,24.8033,1.290000,0:01.29,4.69,0.06,366%,59872,137,6,17225,0,1,4741.52,132,0,15852,15439966119,62046714054,8145460205,9383806,4508343728,93307263,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_coro_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_coro_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_coro_mc_heavy_t4.log
matrix_chain_bench,mc_light,ws,384,32,4,4,1,3,0,0.0181417,0.0193602,2468.2,18.727,0.100000,0:00.10,0.32,0.01,315%,12288,96,0,3851,0,1,328.33,86,0,2468,1067229063,3150617148,445435175,1485812,116876046,10375237,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_ws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_ws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_ws_mc_light_t4.log
matrix_chain_bench,mc_mid,ws,640,64,5,4,1,3,0,0.0863206,0.0869451,-200088,24.2949,0.410000,0:00.41,1.40,0.03,347%,29020,104,4,8743,0,1,1421.56,99,0,7363,4630374193,18145674999,2386203495,3569624,1330473249,27817033,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_ws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_ws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_ws_mc_mid_t4.log
matrix_chain_bench,mc_heavy,ws,896,64,6,4,1,3,0,0.296988,0.298523,2.40356e+06,24.2206,1.320000,0:01.32,4.81,0.06,367%,59876,138,9,17232,0,1,4862.18,137,1,15848,15821599055,62018373829,8149102461,9422611,4524905539,93929897,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_ws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_ws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_ws_mc_heavy_t4.log
matrix_chain_bench,mc_light,elastic,384,32,4,4,1,3,0,0.0123982,0.0127515,2468.2,27.4023,0.080000,0:00.08,0.40,0.01,489%,12288,145,0,3872,0,1,413.50,136,0,2488,1342119826,3172659403,434415721,1527343,111771284,12571801,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_elastic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_elastic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_elastic_mc_light_t4.log
matrix_chain_bench,mc_mid,elastic,640,64,5,4,1,3,0,0.0455007,0.0473847,-200088,46.0905,0.260000,0:00.26,1.47,0.03,575%,29020,189,2,8760,0,1,1493.02,182,1,7381,4855963783,18157815696,2383040121,3634812,1338227707,28593828,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/bench_matrix_chain_elastic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/time_matrix_chain_elastic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_015059/perf_matrix_chain_elastic_mc_mid_t4.log
