bench,preset,mode,n,block_size,chain_len,threads,warmup,reps,exit_code,bench_best_s,bench_avg_s,checksum,gflops_best,time_elapsed_s,time_elapsed_raw,time_user_s,time_sys_s,time_cpu_pct,time_max_rss_kb,time_voluntary_cs,time_involuntary_cs,time_minor_pf,time_major_pf,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,bench_log,time_log,perf_log
matrix_chain_bench,mc_light,coro,384,32,4,2,1,3,0,0.0451249,0.0460964,2468.2,7.52885,0.210000,0:00.21,0.37,0.01,185%,12288,51,2,3840,0,1,382.49,43,0,2459,1245145577,3179339242,432648450,1494951,115869522,9961688,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_coro_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_coro_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_coro_mc_light_t2.log
matrix_chain_bench,mc_mid,coro,640,64,5,2,1,3,0,0.160925,0.162673,-200088,13.0319,0.710000,0:00.71,1.32,0.03,189%,29280,65,4,8737,0,1,1348.32,58,0,7356,4354287628,18153233893,2382728918,3537953,1092386331,26313008,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_coro_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_coro_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_coro_mc_mid_t2.log
matrix_chain_bench,mc_heavy,coro,896,64,6,2,1,3,0,0.546635,0.546861,2.40356e+06,13.1591,2.320000,0:02.32,4.43,0.06,193%,59876,76,3,17221,0,1,4483.70,70,0,15843,14529265789,62015014905,8150153914,9289234,3164591921,86096968,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_coro_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_coro_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_coro_mc_heavy_t2.log
matrix_chain_bench,mc_light,ws,384,32,4,2,1,3,0,0.040069,0.0412566,2468.2,8.47883,0.190000,0:00.19,0.33,0.02,184%,12288,62,0,3840,0,1,343.04,51,0,2458,1111517110,3166353544,432702090,1476903,71319706,8721499,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_ws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_ws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_ws_mc_light_t2.log
matrix_chain_bench,mc_mid,ws,640,64,5,2,1,3,0,0.157522,0.196607,-200088,13.3134,0.810000,0:00.81,1.51,0.03,191%,29020,64,2,8731,0,1,1537.12,56,0,7353,4975316971,18134248522,2383712997,3594476,1114769468,26970145,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_ws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_ws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_ws_mc_mid_t2.log
matrix_chain_bench,mc_heavy,ws,896,64,6,2,1,3,0,0.548993,0.550485,2.40356e+06,13.1026,2.340000,0:02.34,4.48,0.05,193%,59876,75,5,17215,0,1,4519.35,69,1,15838,14632233520,62042621103,8149503300,9417998,3162615734,91086813,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_ws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_ws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_ws_mc_heavy_t2.log
matrix_chain_bench,mc_light,elastic,384,32,4,2,1,3,0,0.023914,0.0242345,2468.2,14.2067,0.130000,0:00.13,0.39,0.02,307%,12288,84,0,3853,0,1,401.18,74,0,2469,1304117914,3161222587,432993949,1523054,98949693,11920140,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_elastic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_elastic_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_elastic_mc_light_t2.log
matrix_chain_bench,mc_mid,elastic,640,64,5,2,1,3,0,0.0864387,0.0864473,-200088,24.2617,0.430000,0:00.43,1.38,0.03,330%,29024,110,2,8740,0,1,1412.85,102,0,7363,4598574028,18131235705,2386806494,3590141,1354443210,27997329,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_elastic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_elastic_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_elastic_mc_mid_t2.log
matrix_chain_bench,mc_heavy,elastic,896,64,6,2,1,3,0,0.289719,0.291522,2.40356e+06,24.8283,1.390000,0:01.39,4.65,0.06,338%,59872,132,12,17231,0,1,4700.70,134,1,15847,15297678892,62018091291,8154453737,9375391,4413558375,92372369,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_elastic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_elastic_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_elastic_mc_heavy_t2.log
matrix_chain_bench,mc_light,advws,384,32,4,2,1,3,0,0.0176249,0.0178809,2468.2,19.276,0.100000,0:00.10,0.30,0.01,308%,12544,85,0,3846,0,1,302.97,76,0,2466,983953235,3143918750,425820971,1483236,103787836,10149215,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_advws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_advws_mc_light_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_advws_mc_light_t2.log
matrix_chain_bench,mc_mid,advws,640,64,5,2,1,3,0,0.089573,0.0902169,-200088,23.4128,0.440000,0:00.44,1.44,0.03,333%,28768,108,0,8744,0,1,1461.80,98,0,7362,4759218630,18155396723,2385141036,3578456,1276547417,27530116,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_advws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_advws_mc_mid_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_advws_mc_mid_t2.log
matrix_chain_bench,mc_heavy,advws,896,64,6,2,1,3,0,0.302257,0.303313,2.40356e+06,23.7984,1.340000,0:01.34,4.86,0.06,367%,59620,130,6,17231,0,1,4909.79,127,1,15846,15983307399,62036345139,8149782069,9488384,4508369460,92471290,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_advws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_advws_mc_heavy_t2.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_advws_mc_heavy_t2.log
matrix_chain_bench,mc_light,classic,384,32,4,4,1,3,0,0.0243412,0.0244676,2468.2,13.9573,0.120000,0:00.12,0.40,0.01,327%,12288,92,0,3848,0,1,405.23,82,0,2466,1316304509,3160374657,432321869,1521375,134619395,11979338,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_classic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_classic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_classic_mc_light_t4.log
matrix_chain_bench,mc_mid,classic,640,64,5,4,1,3,0,0.0853256,0.0859694,-200088,24.5782,0.410000,0:00.41,1.38,0.03,346%,29020,111,1,8738,0,1,1405.64,102,0,7361,4576124176,18112710252,2386851577,3636466,1335878226,27943996,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_classic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_classic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_classic_mc_mid_t4.log
matrix_chain_bench,mc_heavy,classic,896,64,6,4,1,3,0,0.294432,0.297183,2.40356e+06,24.4309,1.320000,0:01.32,4.79,0.05,366%,59872,134,12,17226,0,1,4833.25,134,0,15845,15681433146,62046657350,8150604146,9438977,4515306105,92476266,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_classic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_classic_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_classic_mc_heavy_t4.log
matrix_chain_bench,mc_light,coro,384,32,4,4,1,3,0,0.0231198,0.0237392,2468.2,14.6947,0.120000,0:00.12,0.39,0.01,325%,12288,93,1,3852,0,1,396.05,82,0,2472,1287580743,3165810456,433572532,1519059,117421311,11739159,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_coro_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_coro_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_coro_mc_light_t4.log
matrix_chain_bench,mc_mid,coro,640,64,5,4,1,3,0,0.0859677,0.0862819,-200088,24.3947,0.410000,0:00.41,1.40,0.03,347%,29024,107,0,8750,0,1,1415.67,98,0,7365,4609603787,18113263740,2381472932,3586665,1331539000,28501625,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_coro_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_coro_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_coro_mc_mid_t4.log
matrix_chain_bench,mc_heavy,coro,896,64,6,4,1,3,0,0.291003,0.292801,2.40356e+06,24.7188,1.300000,0:01.30,4.72,0.05,366%,59876,137,4,17224,0,1,4766.78,131,0,15851,15406126603,62046631800,8152369374,9497115,4523133498,91957493,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_coro_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_coro_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_coro_mc_heavy_t4.log
matrix_chain_bench,mc_light,ws,384,32,4,4,1,3,0,0.0202658,0.0206895,2468.2,16.7642,0.110000,0:00.11,0.34,0.02,314%,12288,106,2,3849,0,1,348.88,96,0,2466,1135409747,3176099493,432702109,1511333,96477477,10893425,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_ws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_ws_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_ws_mc_light_t4.log
matrix_chain_bench,mc_mid,ws,640,64,5,4,1,3,0,0.084911,0.0854494,-200088,24.6982,0.410000,0:00.41,1.38,0.03,346%,29276,104,4,8748,0,1,1404.63,98,0,7363,4568704839,18149324254,2384240174,3558561,1338489289,27783595,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_ws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_ws_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_ws_mc_mid_t4.log
matrix_chain_bench,mc_heavy,ws,896,64,6,4,1,3,0,0.29355,0.293694,2.40356e+06,24.5043,1.300000,0:01.30,4.72,0.06,366%,59872,136,11,17233,0,1,4772.94,137,1,15848,15540239927,62033060651,8150349618,9465696,4378764093,84516080,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_ws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_ws_mc_heavy_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_ws_mc_heavy_t4.log
matrix_chain_bench,mc_light,elastic,384,32,4,4,1,3,0,0.0128315,0.0130297,2468.2,26.4769,0.080000,0:00.08,0.41,0.02,512%,12288,151,2,3864,0,1,423.62,142,0,2485,1375485217,3176963605,433398571,1572542,120966595,13236275,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_elastic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_elastic_mc_light_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_elastic_mc_light_t4.log
matrix_chain_bench,mc_mid,elastic,640,64,5,4,1,3,0,0.0452869,0.0455444,-200088,46.3081,0.250000,0:00.25,1.43,0.03,573%,29020,198,0,8760,0,1,1453.69,189,0,7381,4722396131,18159219434,2383019688,3641647,1350515144,29003844,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/bench_matrix_chain_elastic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/time_matrix_chain_elastic_mc_mid_t4.log,/users/Raiyan00/Concurrency_in_Cpp/results/matrix_chain_perf_20260304_014902/perf_matrix_chain_elastic_mc_mid_t4.log
